序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
2533,603703,盛洋科技,-0.09,824966035.9,26.19897834,22.1417,-37005318.51,-1139.76,-2843.9714,1.928484483,-4.5,-0.149172235,23.05269712,光学光电子,2025/4/18
2534,603658,安图生物,2.07,4471202509,0.619912595,-6.9709,1194451910,-1.89,-29.2234,14.83022729,13.92,2.253454687,65.41033496,医疗器械,2025/4/18
2535,603650,彤程新材,0.86,3270275409,11.10089379,-0.3861,516772711.9,27.1,-37.6729,5.506130481,15.13,0.404947119,24.83866407,橡胶制品,2025/4/18
2536,603637,镇海股份,0.41,517541996.3,-11.59766284,48.8565,97236845.34,-3.97,117.4666,4.304176074,9.83,0.209281379,27.4718121,工程建设,2025/4/18
2537,603538,美诺华,0.31,1372855273,12.85294523,24.2021,66806624.45,476.64,-91.9738,9.714853427,3.11,0.445873449,32.61292626,化学制药,2025/4/18
2538,603519,立霸股份,0.6,1710064344,12.19178828,17.649,158992880.1,-75.15,42.036,5.012095821,11.62,0.369170143,14.45852257,家电行业,2025/4/18
2539,603409,汇通控股,1.73,1069179917,39.83781944,,163109788.9,7.05,,8.028325154,24.1,1.57670407,28.86497752,汽车零部件,2025/4/18
2540,603338,浙江鼎力,3.22,7798913979,23.55764647,-26.786,1628805154,-12.76,-73.5305,19.81897472,17.21,3.785042021,35.04248756,工程机械,2025/4/18
2541,603298,杭叉集团,1.54,16485830319,1.148496908,-10.1879,2022025699,17.86,-20.7062,7.759811848,21.64,1.02062399,23.55119518,工程机械,2025/4/18
2542,603239,浙江仙通,0.63,1224518520,14.89675131,33.5979,171726960,13.7,12.5591,4.28163494,15.49,0.262657196,29.73887568,汽车零部件,2025/4/18
2543,603213,镇洋发展,0.44,2899124681,37.09786942,2.0472,191082639.5,-23.21,-1.7253,4.240019121,10.62,-0.043739902,12.99114557,化学原料,2025/4/18
2544,603202,天有为,9.47,4464653446,29.89675502,5.2828,1136491105,34.95898624,-5.0533,23.86653596,49.4,8.80564759,35.45867367,汽车零部件,2025/4/18
2545,603181,皇马科技,0.7,2332983905,23.17024051,-0.3898,397776971.8,22.5,18.2506,5.285427857,13.66,0.160039256,24.97988453,塑料制品,2025/4/18
2546,603171,税友股份,0.28,1945333994,6.377501194,41.0433,112578793.1,35.01,-112.1153,6.130533287,4.57,0.673072913,55.21146779,互联网服务,2025/4/18
2547,603138,海量数据,-0.22,372473893.3,42.25676157,67.7689,-63327031.09,21.99439226,-1.3688,2.772644533,-7.72,0.094155064,37.50334044,软件开发,2025/4/18
2548,603128,华贸物流,0.41,17524572645,19.96485737,-46.5833,538830032.3,-12.6,-60.7601,4.570984426,9.05,0.117994829,10.64937139,物流行业,2025/4/18
2549,603115,海星股份,0.67,1927965256,7.679566906,1.8708,160904727.9,17.63,6.8158,8.51449268,8.04,0.256289593,21.34150726,电子元件,2025/4/18
2550,603112,华翔股份,1.05,3827518676,17.28214474,21.3842,470558096.1,20.95,17.4718,6.449555307,15.77,0.917888901,21.71711921,家电行业,2025/4/18
2551,603109,神驰机电,0.9305,2739894764,2.962346852,1.7022,193698889.9,-14.35,-21.2747,9.143692618,10.44,1.35550398,26.46733793,通用设备,2025/4/18
2552,603057,紫燕食品,0.8394,3362837163,-5.27607456,-33.9055,346479863.9,4.5,-101.6496,4.836775179,17.05,1.095295171,22.92725908,食品饮料,2025/4/18
2553,601778,晶科科技,0.09,4774688223,9.251579843,-54.9948,324376999.2,-15.39,-20.7855,4.337078092,2.07,0.292507719,39.24296246,电力行业,2025/4/18
2554,601369,陕鼓动力,0.6105,10277079914,1.322729188,30.7306,1041588362,2.09,80.733,5.1394894,11.83,0.665352152,22.50903758,通用设备,2025/4/18
2555,601218,吉鑫科技,0.0315,1216269823,-12.48262779,-3.0055,30452056.13,-76.81,-310.7136,2.933600321,1.07,0.316651739,15.95248676,风电设备,2025/4/18
2556,601015,陕西黑猫,-0.57,14580381898,-21.57986902,-13.9194,-1158329860,-126.21,-162.2809,3.130121053,-16.53,-0.057356988,-2.403412972,煤炭行业,2025/4/18
2557,600818,中路股份,-0.06,976090397.9,0.284948188,-32.1326,-19834635.88,-182.3,-5920.7626,1.83321372,-3.31,-0.087498064,15.08741832,交运设备,2025/4/18
2558,600815,厦工股份,0.004,683323996,-16.79262588,-25.5204,6768251.75,103.1021563,-148.7362,0.857841853,0.45,0.060875597,23.83790543,工程机械,2025/4/18
2559,600790,轻纺城,0.1,949646995.9,11.09623874,-4.834,140834088.2,-34.32,-288.4047,4.224458208,2.32,0.408728498,43.84467527,商业百货,2025/4/18
2560,600707,彩虹股份,0.35,11663843593,1.730330308,-9.1958,1239873681,87.55,-96.5399,5.996211034,5.93,1.209996365,19.44795949,光学光电子,2025/4/18
2561,600662,外服控股,0.4792,22306710251,16.44681182,18.9291,1086471103,85.41,324.4681,2.218242215,23.42,0.577840004,9.238694415,专业服务,2025/4/18
2562,600644,乐山电力,0.0419,3195590387,7.033829122,19.3346,22571917.34,-7.11,-177.5402,3.421115616,1.23,0.318238656,15.80594525,电力行业,2025/4/18
2563,600576,祥源文旅,0.14,864119442.9,19.64080436,-5.3389,146550202.8,-3.14,-28.343,2.668475609,5.27,0.224069445,49.43150196,旅游酒店,2025/4/18
2564,600513,联环药业,0.29,2160457161,-0.627530609,-0.4554,84159987.05,-37.66,-128.6441,4.889048487,6.17,0.037714261,49.37443702,化学制药,2025/4/18
2565,600505,西昌电力,0.0228,1454149472,3.524875153,7.4837,8294191.4,118.5944518,-89.0272,3.326009497,0.68,0.671261826,19.56442855,电力行业,2025/4/18
2566,600477,杭萧钢构,0.071,7946943051,-26.55399731,75.3237,168947447.5,-42.46,-179.9858,2.142593605,3.32,-0.323101494,15.82309389,水泥建材,2025/4/18
2567,600469,风神股份,0.39,6708149947,16.89208026,5.5932,280943347.3,-19.47,-88.6242,4.502108904,8.54,0.275385666,17.06718065,橡胶制品,2025/4/18
2568,600452,涪陵电力,0.33,3116619342,-9.461972021,-24.273,514456181.8,-2.07,-57.8935,3.456590057,9.6,1.0347927,20.38800285,电力行业,2025/4/18
2569,600419,天润乳业,0.1384,2804338817,3.328623914,-8.9869,43659443.55,-69.26,-57.3708,7.469422786,1.83,2.037382114,16.76089338,食品饮料,2025/4/18
2570,600330,天通股份,0.073,3071094275,-16.59436785,-48.5858,88723010.27,-72.7,-178.254,6.46977599,1.11,0.158436014,20.39669694,非金属材料,2025/4/18
2571,600327,大东方,0.05,3642503794,3.07723009,2.6969,43637966.8,-72.97,-217.8953,3.794436829,1.32,0.277359762,15.12722786,医疗服务,2025/4/18
2572,600031,三一重工,0.7061,78383379000,5.896387108,3.7417,5975451000,31.98,-14.4933,8.490080328,8.54,1.748001942,26.43118904,工程机械,2025/4/18
2573,600015,华夏银行,1.62,97146000000,4.226077441,14.1785,27676000000,4.98,51.4626,18.97467798,8.84,2.670122526,,银行,2025/4/18
2574,430718,合肥高科,0.84,1197633754,14.12346593,35.4592,76244332.27,22.06,136.6745,6.187566733,14.25,0.925052335,12.46777786,电子元件,2025/4/18
2575,430709,武汉深蓝,0.0051,57682884.09,-1.488036926,,265063.74,105.69,,1.039450329,0.5,0.090943628,28.55368845,,2025/4/18
2576,430675,天跃科技,0.12,562046626.5,-5.075663118,,14934774.67,-8.58,,2.089972432,5.49,0.144201457,19.9364322,,2025/4/18
2577,430664,联合永道,-0.17,233271496.2,2.289256613,,-8393223.84,-514.59,,0.624596447,-23.2,-0.236563145,17.34781127,,2025/4/18
2578,430622,顺达智能,0.09,25709111.69,-61.62976676,,6584227.03,126.8,,2.226089114,4.27,-0.082662952,1.951580031,,2025/4/18
2579,430620,益善生物,-0.17,89790985.88,-16.19868218,,-11620449.9,-940.68,,3.270388202,-5.02,0.272003543,73.04538004,,2025/4/18
2580,430596,新达通,-0.02,22431992.28,-0.519490486,,-3698781.95,79.73,,0.85260092,-2.55,0.212276296,33.51362231,,2025/4/18
2581,430592,凯德股份,0.13,563140077.3,-14.85683376,,7185280.47,-61.03,,3.782739287,3.55,-0.41944783,16.67955514,,2025/4/18
2582,430585,金瑞科技,-0.03,7987934.32,-1.544552014,,-515155.11,69.41,,0.126311773,-21.65,-0.061619437,16.21894457,,2025/4/18
2583,430566,虹越花卉,0.12,570477804.5,-7.977619532,,6752152.51,-59.29,,4.713010409,2.37,0.053686094,24.66263556,,2025/4/18
2584,430550,沃克斯,1.09,134922620,-14.43537654,,13540699.03,-13.3,,2.639932414,42.72,1.374646545,22.14423379,,2025/4/18
2585,430517,新吉纳,-0.1192,12938265.26,-27.78493776,,-3039044.78,-468.02,,0.897577153,-12.45,-0.146930325,39.65352276,,2025/4/18
2586,430502,万隆电气,0.07,53033428.81,25.30466613,,740846.34,204.96,,2.770126074,2.59,-0.341527383,20.21806996,,2025/4/18
2587,430497,威硬工具,0.42,148729510.9,7.857918682,,23578296.21,-0.6,,5.092872575,8.33,0.518788327,39.67670171,,2025/4/18
2588,430482,河源富马,0.17,271403966.8,9.979135428,,10266695.63,25.66,,3.512716776,4.82,0.672111793,13.72780537,,2025/4/18
2589,430480,辰维科技,0.13,66088852.14,27.62115016,,3451417.12,1.77,,3.845196897,3.47,0.065880096,46.57350476,,2025/4/18
2590,430478,峆一药业,0.89,270466229.8,19.54140994,24.2053,49664051.16,2.25,48.1582,8.611873565,10.54,0.73748918,37.28543027,化学制药,2025/4/18
2591,430405,星火环境,-0.05,2101059.97,-31.61557616,,-2022323.54,-31.49,,1.708373228,-2.81,-0.044051369,68.06015727,,2025/4/18
2592,430388,超世科技,-0.1,1217528.23,-46.81067747,,-1830471.73,-268.54,,1.341650474,-7.2,-0.056737568,8.816659635,,2025/4/18
2593,430387,旌旗电子,-0.25,93533348.94,-20.79733319,,-14728643.49,17.65,,0.701705011,-29.77,-0.224748258,36.33184416,,2025/4/18
2594,430361,聚链集团,-0.13,1805842.3,-28.49311089,,-968009.93,35.17,,0.265468927,-40.26,-0.147031859,44.31038967,,2025/4/18
2595,430356,雷腾软件,-0.24,141510932.7,5.037726754,,-13947323.82,13.68,,3.865873158,-5.53,-0.233412036,12.14880978,,2025/4/18
2596,430341,呈创科技,0.48,292201926.9,9.36623992,,29640332.48,19.96,,2.056205639,26.64,-0.177151069,34.28071715,,2025/4/18
2597,430335,华韩股份,0.34,1059094927,-3.25474801,,27769829.26,-67.35,,2.613847914,8.84,2.604295505,41.73587524,,2025/4/18
2598,430285,锐创信通,-0.06,4736666.75,-17.90690996,,-693850.27,-323.02,,1.593298695,-3.87,-0.005504033,85.90140482,,2025/4/18
2599,430238,普华科技,0.68,220242410.1,7.756761483,,25567061.22,-8.49,,3.980908171,17.95,0.357130413,47.94056286,,2025/4/18
2600,430221,风帆科技,0.31,151321150,14.51162632,,16074967.75,4.47,,2.299023729,13.54,0.084065201,39.0437746,,2025/4/18
2601,430191,波尔通信,-0.2,98534731.2,-19.20900312,,-10388955.95,-3.34,,1.153775111,-15.14,-0.161397086,46.76465252,,2025/4/18
2602,430170,金易通,-0.05,16399527.03,-37.57392479,,-3084419.18,-13.92762081,,0.077088069,-44.36,-0.072813171,19.37161629,,2025/4/18
2603,430089,天一众合,0,20165986.91,0.133149816,,-235360.29,89.68,,0.025629184,-17.46,0.263551221,61.93232355,,2025/4/18
2604,430055,中电达通,0.01,47721455.77,-28.88295854,,738015.05,-92.68,,0.82320354,1.49,-0.128092647,23.34028847,,2025/4/18
2605,430046,圣博润,0.41,614265925.6,22.84298165,49.2025,57115693.83,11.49,-87.4128,5.457859269,7.83,0.37852717,45.78754547,,2025/4/18
2606,430027,北科光大,0,3464733.87,-20.02642858,,-191665.46,96.51434083,,0.293304085,-0.63,0.004410357,79.30831063,,2025/4/18
2607,430019,新松佳和,-0.27,107156191.7,-17.09509422,,-7525387.67,-159.12,,6.366533551,-4.25,-0.465985327,45.13977274,,2025/4/18
2608,430014,恒业世纪,-0.12,130655292.7,-38.27323528,,-10644231.16,-431.24,,2.689719912,-4.78,1.335034029,26.73813912,,2025/4/18
2609,420140,东海B5,0.0051,34562961.17,-4.902450403,,1863254.87,107.69,,0.101289054,5.18,-0.012127765,59.12310505,,2025/4/18
2610,400177,深南5,-0.07,34711736.57,42.01120263,,-18203848.41,41.17,,0.156278746,-35.21,-0.000281276,7.351267704,,2025/4/18
2611,400140,东海A5,0.0051,34562961.17,-4.902450403,,1863254.87,107.69,,0.101289054,5.18,-0.012127765,59.12310505,,2025/4/18
2612,400094,银鸽5,-0.0416,1185924535,-14.97801272,,-72157018.36,3.273568555,,0.015027631,-116.06,-0.043324144,1.180633072,,2025/4/18
2613,400089,盛运5,0.03,307707682.5,-11.2582202,0.9044,112943785.1,9.56,-31.5668,0.448738594,7.43,0.02482098,45.63835152,,2025/4/18
2614,301628,强达电路,1.89,793041397,11.1936564,5.9496,112648249.7,23.7,39.495,14.31813246,17.5,1.44316468,30.84336281,电子元件,2025/4/18
2615,301598,博科测试,2.2459,515445682.1,9.860337743,79.2689,101963704.1,6.02,52.5263,16.70156189,21.62,1.800127068,44.23811969,专用设备,2025/4/18
2616,301589,诺瓦星云,6.57,3279602567,7.378602986,12.4278,593104257,-2.31,-2.8656,39.60777232,17.38,0.326726701,55.24988298,计算机设备,2025/4/18
2617,301585,蓝宇股份,1.68,478460736.4,24.72136728,-1.458,100508544.2,8.44,-28.5004,11.87213223,20.8,1.032047808,37.33331217,化学制品,2025/4/18
2618,301566,达利凯普,0.28,323341273.6,-6.472562218,-13.595,113770960.9,-8.86,-15.3641,3.37125261,8.74,0.240990936,59.97906628,电子元件,2025/4/18
2619,301539,宏鑫科技,0.37,1028430021,6.948317858,8.6123,50129941.15,-31.28,19.8164,5.248758133,7.61,0.678963768,14.92412515,汽车零部件,2025/4/18
2620,301486,致尚科技,0.53,974165757.6,94.07438373,-13.5726,67277726.1,-7.85,-61.4881,19.30621454,2.7,0.854399501,34.53438404,消费电子,2025/4/18
2621,301429,森泰股份,0.541,894026495.8,45.25043535,15.0876,63283721.9,32.89,-46.8738,11.34859722,4.72,-0.209247831,26.87984609,装修建材,2025/4/18
2622,301383,天键股份,1.3,2227346071,26.84790875,-23.8382,211750174.6,55.59,-39.513,12.65320795,10.78,1.463368338,18.7707529,电子元件,2025/4/18
2623,301369,联动科技,0.29,311252739.2,31.60062682,-2.4721,20303672.23,-17.41,-58.7322,21.36390814,1.38,-1.016921806,56.39345066,半导体,2025/4/18
2624,301367,怡和嘉业,1.74,843479799.9,-24.85168606,9.7682,155382241.6,-47.74,-7.5828,31.56544959,5.55,1.719690367,48.34207395,医疗器械,2025/4/18
2625,301363,美好医疗,0.9,1594208110,19.18540619,-2.7737,363776477.4,16.11,19.4571,8.55667434,10.96,1.102163842,42.07791963,医疗器械,2025/4/18
2626,301359,东南电子,0.53,317666990.9,22.2682527,25.8523,45849228.98,17.38,13.682,9.981596102,5.38,0.387329701,28.51950673,电子元件,2025/4/18
2627,301293,三博脑科,0.51,1429393738,8.836097986,4.4281,105030532.4,34.24,-98.7398,11.15818555,4.51,0.78585608,23.48923788,医疗服务,2025/4/18
2628,301237,和顺科技,-0.59,503092855.8,19.35705786,1.4967,-47143549.82,-422.03,-47.0396,16.77890972,-3.37,-0.800724327,7.440555704,塑料制品,2025/4/18
2629,301229,纽泰格,0.48,975398816,8.009898708,9.0972,53611851.13,-26.2,-50.3973,8.001727118,5.76,1.377182374,23.45940646,汽车零部件,2025/4/18
2630,301187,欧圣电气,1.39,1763949391,45.04718263,-19.3352,253447264.9,44.94,-21.2769,8.163251227,16.91,2.015774245,34.05288322,家电行业,2025/4/18
2631,301179,泽宇智能,0.66,1348092258,26.97793707,260.1365,218433646.6,-14.78,215.4249,7.188516654,9.23,0.114938725,30.48941168,软件开发,2025/4/18
2632,301106,骏成科技,0.9394,825076308.1,44.73569192,13.5494,95461598.18,34.56,-28.6863,12.07559346,8.03,0.892314816,22.57448602,光学光电子,2025/4/18
2633,301101,明月镜片,0.8807,770297786.6,2.878767846,-5.673,176785928.3,12.21,-17.1999,8.284990503,10.99,1.047873108,58.55937838,家用轻工,2025/4/18
2634,301075,多瑞医药,-0.79,240628115.6,-28.02017015,-20.0075,-62666665.21,-432.44,-230.2916,8.459133377,-8.71,-0.839723431,42.41524154,化学制药,2025/4/18
2635,301023,江南奕帆,1.71,282271657.2,61.6924928,-1.6531,94508928.65,98.51,-22.5973,14.59946508,11.44,0.907193731,44.53563154,电机,2025/4/18
2636,300991,创益通,0.14,689351861.4,27.30524121,21.2165,19680561,74.04,1407.3964,4.45158664,3.02,0.054916183,22.818506,电子元件,2025/4/18
2637,300990,同飞股份,0.91,2160074424,17.06872476,37.0061,153427727,-15.87,74.4246,11.15839614,8.48,0.656295298,22.05980727,通用设备,2025/4/18
2638,300927,江天化学,2.0625,688379172.7,-2.924563641,-1.7505,297735338.5,334.35,2868.1508,6.669957069,36.11,0.113111035,15.48994862,化学原料,2025/4/18
2639,300898,熊猫乳品,0.8266,764303545.2,-19.286857,-6.0839,102498052.2,-5.98,-20.4673,7.937724936,10.69,1.422877696,28.39651342,食品饮料,2025/4/18
2640,300892,品渥食品,0.07,876445513.1,-21.97823869,2.4444,6988414.22,109.52,18.328,10.4764092,0.67,0.975431179,17.66457184,食品饮料,2025/4/18
2641,300881,盛德鑫泰,2.0607,2662829247,34.4253527,11.3451,225800982.1,87.38,-52.7674,9.571860084,21.78,-1.867352966,17.86067664,钢铁行业,2025/4/18
2642,300867,圣元环保,0.6702,1581781674,-9.487988645,14.9822,182111816.4,24.29,-23.4242,13.51063307,5.08,1.860698244,40.24984713,环保行业,2025/4/18
2643,300828,锐新科技,0.33,622021359.6,-6.422573575,29.7172,55303186.08,-26.62,55.4173,4.803406771,7.03,0.338651562,18.2418609,有色金属,2025/4/18
2644,300821,东岳硅材,0.05,5150649541,7.272393617,-12.202,56761572.66,120.94,-236.1773,4.086121647,1.16,0.180310027,6.269754291,化学制品,2025/4/18
2645,300810,中科海讯,-0.2238,239713681.6,45.65138422,138.3801,-26138298.27,83.34,292.349,6.92980992,-3.13,0.211383665,27.40144807,软件开发,2025/4/18
2646,300804,广康生化,0.47,723480846.9,46.15437154,43.5162,34681288.66,15.33,534.5509,17.87314879,2.66,0.193849169,20.7564169,农药兽药,2025/4/18
2647,300791,仙乐健康,1.3916,4211063837,17.56107271,9.8895,325061747,15.66,-0.0799,9.76882752,13.27,2.403717311,31.46350941,食品饮料,2025/4/18
2648,300779,惠城环保,0.32,1149184459,7.334719334,7.1362,42599715.24,-69.24,-109.888,6.700127087,3.17,0.80442956,24.74250715,环保行业,2025/4/18
2649,300758,七彩化学,0.31,1567999021,28.75431725,-0.4038,124931109.5,1035.48,-91.1332,4.220286513,7.51,0.328472107,33.88421337,化学制品,2025/4/18
2650,300755,华致酒行,0.11,9464483878,-6.486979997,-13.556,44445892.26,-81.11,-1073.3045,7.573111097,1.23,1.046749496,9.003262281,贸易行业,2025/4/18
2651,300747,锐科激光,0.2391,3197308169,-13.10991494,11.3421,134272896.9,-38.24,-40.8414,5.791108631,4.09,0.903707365,20.5132378,电子元件,2025/4/18
2652,300702,天宇股份,0.16,2630808243,4.096836799,4.768,55935067.07,104.45,-191.4736,10.05173421,1.61,0.990405014,34.65579527,化学制药,2025/4/18
2653,300694,蠡湖股份,0.26,1521853831,-4.94923041,-5.9831,55521891.01,-17.9,331.8596,6.420885305,4.09,1.12782214,15.0066963,汽车零部件,2025/4/18
2654,300688,创业黑马,-0.65,221931498.2,-18.11981946,8.8764,-105542367.5,-1192.13,-552.1416,2.540689566,-21.73,-0.175704982,42.96827792,教育,2025/4/18
2655,300644,南京聚隆,0.7936,2387383743,30.53389966,26.6078,84339708.46,16.25,82.4029,8.420229978,9.37,1.122129571,15.2577401,塑料制品,2025/4/18
2656,300627,华测导航,1.069,3251013405,21.38160336,25.5341,583403247.3,29.89,39.9104,6.404987163,17.74,1.200256685,58.13036459,通信设备,2025/4/18
2657,300618,寒锐钴业,0.65,5949911320,24.24763069,9.0656,201623397.3,45.85,-67.0124,17.97575857,3.74,1.852354822,16.3201228,能源金属,2025/4/18
2658,300612,宣亚国际,-0.2,683090155.5,-34.87695707,164.0291,-35091781.77,55.31,-22.4018,2.657688095,-7.97,-0.308922038,20.79782654,文化传媒,2025/4/18
2659,300610,晨化股份,0.39,911285723,-1.986813788,0.2805,83890898.01,38.64,-37.6982,5.362682403,7.46,0.60997942,19.66810358,塑料制品,2025/4/18
2660,300558,贝达药业,0.96,2891950112,17.74099213,-35.1438,402569335.7,15.67,-107.1025,13.31898222,7.43,2.177306831,81.37867803,化学制药,2025/4/18
2661,300507,苏奥传感,0.18,1669566370,48.87337369,160.2694,137881869.5,11.31,-40.3011,2.585909407,6.9,0.235936724,21.29659553,汽车零部件,2025/4/18
2662,300501,海顺新材,0.39,1142549822,11.91900792,14.4001,74589975.03,-12.7,-123.4751,8.176050441,4.13,0.83346944,28.82524847,包装材料,2025/4/18
2663,300486,东杰智能,-0.63,807372954.2,-7.408849773,111.1141,-257269335.6,-6.03,-423.9955,2.607246651,-20.28,-0.176771748,4.613901877,专用设备,2025/4/18
2664,300436,广生堂,-0.9814,441457673.8,4.433906908,6.4766,-156304356.7,55.16,-147.5696,2.261478045,-35.66,0.13001892,62.08873468,化学制药,2025/4/18
2665,300435,中泰股份,-0.2,2716634173,-10.85570753,9.4197,-77960120.77,-122.27,-504.8199,7.720243619,-2.54,0.842758892,18.96481137,燃气,2025/4/18
2666,300414,中光防雷,0.03,426277512.8,-23.19277679,0.4293,8158937.16,-68.14,220.7205,3.009833091,0.83,0.162027271,23.81336362,通信设备,2025/4/18
2667,300399,天利科技,0.01,513653130.7,15.59501735,-2.5088,1657897.7,-95.68,-5.6765,2.618060803,0.32,0.154068041,3.292227433,互联网服务,2025/4/18
2668,300386,飞天诚信,-0.18,712576013.1,-3.517415219,20.1222,-77234586.05,55.04,-748.2471,3.516955829,-5.13,-0.0011023,38.01938577,软件开发,2025/4/18
2669,300371,汇中股份,0.2895,385724324.8,-22.18981509,-0.0429,57724747.8,-44.65,-90.9528,5.546487135,5.26,0.415356931,50.01487413,仪器仪表,2025/4/18
2670,300370,安控科技,-0.0602,397610062.9,-15.86040081,44.7869,-94180484.12,52.85,-7255.5826,0.359299988,-16.43,0.001448945,25.44990303,仪器仪表,2025/4/18
2671,300354,东华测试,0.88,502218918.5,32.79474276,89.0384,121883957,38.9,-7.6757,5.446724783,17.21,0.277795567,66.36899918,仪器仪表,2025/4/18
2672,300348,长亮科技,0.0243,1736421794,-9.460574933,111.6713,18585986.78,-42.18,580.9871,2.606955615,1,0.148059736,32.77524811,软件开发,2025/4/18
